width,offset,ext_offset,repeat,status,output
2,15,89,1,normal,000706050c030201
2,15,90,1,normal,000706050c030201
2,15,91,1,normal,000706050c030201
2,15,92,1,normal,000706050c030201
2,15,93,1,normal,000706050c030201
2,15,94,1,normal,000706050c030201
2,15,95,1,normal,000706050c030201
2,15,96,1,normal,000706050c030201
2,15,97,1,normal,000706050c030201
2,15,98,1,normal,000706050c030201
2,15,99,1,normal,000706050c030201
2,15,100,1,normal,000706050c030201
2,15,101,1,normal,000706050c030201
2,15,102,1,normal,000706050c030201
2,15,103,1,normal,000706050c030201
2,15,104,1,normal,000706050c030201
2,15,105,1,normal,000706050c030201
2,15,106,1,normal,000706050c030201
2,15,107,1,normal,000706050c030201
2,15,108,1,normal,000706050c030201
2,15,109,1,normal,000706050c030201
2,15,110,1,normal,000706050c030201
2,15,111,1,normal,000706050c030201
2,15,112,1,normal,000706050c030201
2,15,113,1,normal,000706050c030201
2,15,114,1,normal,000706050c030201
2,15,115,1,normal,000706050c030201
2,15,116,1,normal,000706050c030201
2,15,117,1,normal,000706050c030201
2,15,118,1,normal,000706050c030201
2,15,119,1,normal,000706050c030201
2,15,120,1,normal,000706050c030201
2,15,121,1,normal,000706050c030201
2,15,122,1,normal,000706050c030201
2,15,123,1,normal,000706050c030201
2,15,124,1,normal,000706050c030201
2,15,125,1,normal,000706050c030201
2,15,126,1,normal,000706050c030201
2,15,127,1,normal,000706050c030201
2,15,128,1,normal,000706050c030201
2,15,129,1,normal,000706050c030201
2,15,130,1,normal,000706050c030201
2,15,131,1,normal,000706050c030201
2,15,132,1,normal,000706050c030201
2,15,133,1,normal,000706050c030201
2,15,134,1,normal,000706050c030201
2,15,135,1,normal,000706050c030201
2,15,136,1,normal,000706050c030201
2,15,137,1,normal,000706050c030201
2,15,138,1,normal,000706050c030201
2,15,139,1,normal,000706050c030201
2,15,140,1,normal,000706050c030201
2,15,141,1,normal,000706050c030201
2,15,142,1,normal,000706050c030201
2,15,143,1,normal,000706050c030201
2,15,144,1,normal,000706050c030201
2,15,145,1,normal,000706050c030201
2,15,146,1,normal,000706050c030201
2,15,147,1,normal,000706050c030201
2,15,148,1,normal,000706050c030201
2,15,149,1,normal,000706050c030201
2,15,150,1,normal,000706050c030201
2,15,151,1,normal,000706050c030201
2,15,152,1,normal,000706050c030201
2,15,153,1,normal,000706050c030201
2,15,154,1,normal,000706050c030201
2,15,155,1,normal,000706050c030201
2,15,156,1,normal,000706050c030201
2,15,157,1,normal,000706050c030201
2,15,158,1,normal,000706050c030201
2,15,159,1,normal,000706050c030201
2,20,0,1,normal,000706050c030201
2,20,1,1,normal,000706050c030201
2,20,2,1,normal,000706050c030201
2,20,3,1,normal,000706050c030201
2,20,4,1,normal,000706050c030201
2,20,5,1,normal,000706050c030201
2,20,6,1,normal,000706050c030201
2,20,7,1,normal,000706050c030201
2,20,8,1,normal,000706050c030201
2,20,9,1,normal,000706050c030201
2,20,10,1,normal,000706050c030201
2,20,11,1,normal,000706050c030201
2,20,12,1,normal,000706050c030201
2,20,13,1,normal,000706050c030201
2,20,14,1,normal,000706050c030201
2,20,15,1,normal,000706050c030201
2,20,16,1,normal,000706050c030201
2,20,17,1,normal,000706050c030201
2,20,18,1,normal,000706050c030201
2,20,19,1,normal,000706050c030201
2,20,20,1,normal,000706050c030201
2,20,21,1,normal,000706050c030201
2,20,22,1,normal,000706050c030201
2,20,23,1,normal,000706050c030201
2,20,24,1,normal,000706050c030201
2,20,25,1,normal,000706050c030201
2,20,26,1,normal,000706050c030201
2,20,27,1,normal,000706050c030201
2,20,28,1,normal,000706050c030201
2,20,29,1,normal,000706050c030201
2,20,30,1,normal,000706050c030201
2,20,31,1,normal,000706050c030201
2,20,32,1,normal,000706050c030201
2,20,33,1,normal,000706050c030201
2,20,34,1,normal,000706050c030201
2,20,35,1,normal,000706050c030201
2,20,36,1,normal,000706050c030201
2,20,37,1,normal,000706050c030201
2,20,38,1,normal,000706050c030201
2,20,39,1,normal,000706050c030201
2,20,40,1,normal,000706050c030201
2,20,41,1,normal,000706050c030201
2,20,42,1,normal,000706050c030201
2,20,43,1,normal,000706050c030201
2,20,44,1,normal,000706050c030201
2,20,45,1,normal,000706050c030201
2,20,46,1,normal,000706050c030201
2,20,47,1,normal,000706050c030201
2,20,48,1,normal,000706050c030201
2,20,49,1,normal,000706050c030201
2,20,50,1,normal,000706050c030201
2,20,51,1,normal,000706050c030201
2,20,52,1,normal,000706050c030201
2,20,53,1,normal,000706050c030201
2,20,54,1,normal,000706050c030201
2,20,55,1,normal,000706050c030201
2,20,56,1,normal,000706050c030201
2,20,57,1,normal,000706050c030201
2,20,58,1,normal,000706050c030201
2,20,59,1,normal,000706050c030201
2,20,60,1,normal,000706050c030201
2,20,61,1,normal,000706050c030201
2,20,62,1,normal,000706050c030201
2,20,63,1,normal,000706050c030201
2,20,64,1,normal,000706050c030201
2,20,65,1,normal,000706050c030201
2,20,66,1,normal,000706050c030201
2,20,67,1,normal,000706050c030201
2,20,68,1,normal,000706050c030201
2,20,69,1,normal,000706050c030201
2,20,70,1,normal,000706050c030201
2,20,71,1,normal,000706050c030201
2,20,72,1,normal,000706050c030201
2,20,73,1,normal,000706050c030201
2,20,74,1,normal,000706050c030201
2,20,75,1,normal,000706050c030201
2,20,76,1,normal,000706050c030201
2,20,77,1,normal,000706050c030201
2,20,78,1,normal,000706050c030201
2,20,79,1,normal,000706050c030201
2,20,80,1,normal,000706050c030201
2,20,81,1,normal,000706050c030201
2,20,82,1,normal,000706050c030201
2,20,83,1,normal,000706050c030201
2,20,84,1,normal,000706050c030201
2,20,85,1,normal,000706050c030201
2,20,86,1,normal,000706050c030201
2,20,87,1,normal,000706050c030201
2,20,88,1,normal,000706050c030201
2,20,89,1,normal,000706050c030201
2,20,90,1,normal,000706050c030201
2,20,91,1,normal,000706050c030201
2,20,92,1,normal,000706050c030201
2,20,93,1,normal,000706050c030201
2,20,94,1,normal,000706050c030201
2,20,95,1,normal,000706050c030201
2,20,96,1,normal,000706050c030201
2,20,97,1,normal,000706050c030201
2,20,98,1,normal,000706050c030201
2,20,99,1,normal,000706050c030201
2,20,100,1,normal,000706050c030201
2,20,101,1,normal,000706050c030201
2,20,102,1,normal,000706050c030201
2,20,103,1,normal,000706050c030201
2,20,104,1,normal,000706050c030201
2,20,105,1,normal,000706050c030201
2,20,106,1,normal,000706050c030201
2,20,107,1,normal,000706050c030201
2,20,108,1,normal,000706050c030201
2,20,109,1,normal,000706050c030201
2,20,110,1,normal,000706050c030201
2,20,111,1,normal,000706050c030201
2,20,112,1,normal,000706050c030201
2,20,113,1,normal,000706050c030201
2,20,114,1,normal,000706050c030201
2,20,115,1,normal,000706050c030201
2,20,116,1,normal,000706050c030201
2,20,117,1,normal,000706050c030201
2,20,118,1,normal,000706050c030201
2,20,119,1,normal,000706050c030201
2,20,120,1,normal,000706050c030201
2,20,121,1,normal,000706050c030201
2,20,122,1,normal,000706050c030201
2,20,123,1,normal,000706050c030201
2,20,124,1,normal,000706050c030201
2,20,125,1,normal,000706050c030201
2,20,126,1,normal,000706050c030201
2,20,127,1,normal,000706050c030201
2,20,128,1,normal,000706050c030201
2,20,129,1,normal,000706050c030201
2,20,130,1,normal,000706050c030201
2,20,131,1,normal,000706050c030201
2,20,132,1,normal,000706050c030201
2,20,133,1,normal,000706050c030201
2,20,134,1,normal,000706050c030201
2,20,135,1,normal,000706050c030201
2,20,136,1,normal,000706050c030201
2,20,137,1,normal,000706050c030201
2,20,138,1,normal,000706050c030201
2,20,139,1,normal,000706050c030201
2,20,140,1,normal,000706050c030201
2,20,141,1,normal,000706050c030201
2,20,142,1,normal,000706050c030201
2,20,143,1,normal,000706050c030201
2,20,144,1,normal,000706050c030201
2,20,145,1,normal,000706050c030201
2,20,146,1,normal,000706050c030201
2,20,147,1,normal,000706050c030201
2,20,148,1,normal,000706050c030201
2,20,149,1,normal,000706050c030201
2,20,150,1,normal,000706050c030201
2,20,151,1,normal,000706050c030201
2,20,152,1,normal,000706050c030201
2,20,153,1,normal,000706050c030201
2,20,154,1,normal,000706050c030201
2,20,155,1,normal,000706050c030201
2,20,156,1,normal,000706050c030201
2,20,157,1,normal,000706050c030201
2,20,158,1,normal,000706050c030201
2,20,159,1,normal,000706050c030201
2,25,0,1,normal,000706050c030201
2,25,1,1,normal,000706050c030201
2,25,2,1,normal,000706050c030201
2,25,3,1,normal,000706050c030201
2,25,4,1,normal,000706050c030201
2,25,5,1,normal,000706050c030201
2,25,6,1,normal,000706050c030201
2,25,7,1,normal,000706050c030201
2,25,8,1,normal,000706050c030201
2,25,9,1,normal,000706050c030201
2,25,10,1,normal,000706050c030201
2,25,11,1,normal,000706050c030201
2,25,12,1,normal,000706050c030201
2,25,13,1,normal,000706050c030201
2,25,14,1,normal,000706050c030201
2,25,15,1,normal,000706050c030201
2,25,16,1,normal,000706050c030201
2,25,17,1,normal,000706050c030201
2,25,18,1,normal,000706050c030201
2,25,19,1,normal,000706050c030201
2,25,20,1,normal,000706050c030201
2,25,21,1,normal,000706050c030201
2,25,22,1,normal,000706050c030201
2,25,23,1,normal,000706050c030201
2,25,24,1,normal,000706050c030201
2,25,25,1,normal,000706050c030201
2,25,26,1,normal,000706050c030201
2,25,27,1,normal,000706050c030201
2,25,28,1,normal,000706050c030201
2,25,29,1,normal,000706050c030201
2,25,30,1,normal,000706050c030201
2,25,31,1,normal,000706050c030201
2,25,32,1,normal,000706050c030201
2,25,33,1,normal,000706050c030201
2,25,34,1,normal,000706050c030201
2,25,35,1,normal,000706050c030201
2,25,36,1,normal,000706050c030201
2,25,37,1,normal,000706050c030201
2,25,38,1,normal,000706050c030201
2,25,39,1,normal,000706050c030201
2,25,40,1,normal,000706050c030201
2,25,41,1,normal,000706050c030201
2,25,42,1,normal,000706050c030201
2,25,43,1,normal,000706050c030201
2,25,44,1,normal,000706050c030201
2,25,45,1,normal,000706050c030201
2,25,46,1,normal,000706050c030201
2,25,47,1,normal,000706050c030201
2,25,48,1,normal,000706050c030201
2,25,49,1,normal,000706050c030201
2,25,50,1,normal,000706050c030201
2,25,51,1,normal,000706050c030201
2,25,52,1,normal,000706050c030201
2,25,53,1,normal,000706050c030201
2,25,54,1,normal,000706050c030201
2,25,55,1,normal,000706050c030201
2,25,56,1,normal,000706050c030201
2,25,57,1,normal,000706050c030201
2,25,58,1,normal,000706050c030201
2,25,59,1,normal,000706050c030201
2,25,60,1,normal,000706050c030201
2,25,61,1,normal,000706050c030201
2,25,62,1,normal,000706050c030201
2,25,63,1,normal,000706050c030201
2,25,64,1,normal,000706050c030201
2,25,65,1,normal,000706050c030201
2,25,66,1,normal,000706050c030201
2,25,67,1,normal,000706050c030201
2,25,68,1,normal,000706050c030201
2,25,69,1,normal,000706050c030201
2,25,70,1,normal,000706050c030201
2,25,71,1,normal,000706050c030201
2,25,72,1,normal,000706050c030201
2,25,73,1,normal,000706050c030201
2,25,74,1,normal,000706050c030201
2,25,75,1,normal,000706050c030201
2,25,76,1,normal,000706050c030201
2,25,77,1,normal,000706050c030201
2,25,78,1,normal,000706050c030201
2,25,79,1,normal,000706050c030201
2,25,80,1,normal,000706050c030201
2,25,81,1,normal,000706050c030201
2,25,82,1,normal,000706050c030201
2,25,83,1,normal,000706050c030201
2,25,84,1,normal,000706050c030201
2,25,85,1,normal,000706050c030201
2,25,86,1,normal,000706050c030201
2,25,87,1,normal,000706050c030201
2,25,88,1,normal,000706050c030201
2,25,89,1,normal,000706050c030201
2,25,90,1,normal,000706050c030201
2,25,91,1,normal,000706050c030201
2,25,92,1,normal,000706050c030201
2,25,93,1,normal,000706050c030201
2,25,94,1,normal,000706050c030201
2,25,95,1,normal,000706050c030201
2,25,96,1,normal,000706050c030201
2,25,97,1,normal,000706050c030201
2,25,98,1,normal,000706050c030201
2,25,99,1,normal,000706050c030201
2,25,100,1,normal,000706050c030201
2,25,101,1,normal,000706050c030201
2,25,102,1,normal,000706050c030201
2,25,103,1,normal,000706050c030201
2,25,104,1,normal,000706050c030201
2,25,105,1,normal,000706050c030201
2,25,106,1,normal,000706050c030201
2,25,107,1,normal,000706050c030201
2,25,108,1,normal,000706050c030201
2,25,109,1,normal,000706050c030201
2,25,110,1,normal,000706050c030201
2,25,111,1,normal,000706050c030201
2,25,112,1,normal,000706050c030201
2,25,113,1,normal,000706050c030201
2,25,114,1,normal,000706050c030201
2,25,115,1,normal,000706050c030201
2,25,116,1,normal,000706050c030201
2,25,117,1,normal,000706050c030201
2,25,118,1,normal,000706050c030201
2,25,119,1,normal,000706050c030201
2,25,120,1,normal,000706050c030201
2,25,121,1,normal,000706050c030201
2,25,122,1,normal,000706050c030201
2,25,123,1,normal,000706050c030201
2,25,124,1,normal,000706050c030201
2,25,125,1,normal,000706050c030201
2,25,126,1,normal,000706050c030201
2,25,127,1,normal,000706050c030201
2,25,128,1,normal,000706050c030201
2,25,129,1,normal,000706050c030201
2,25,130,1,normal,000706050c030201
2,25,131,1,normal,000706050c030201
2,25,132,1,normal,000706050c030201
2,25,133,1,normal,000706050c030201
2,25,134,1,normal,000706050c030201
2,25,135,1,normal,000706050c030201
2,25,136,1,normal,000706050c030201
2,25,137,1,normal,000706050c030201
2,25,138,1,normal,000706050c030201
2,25,139,1,normal,000706050c030201
2,25,140,1,normal,000706050c030201
2,25,141,1,normal,000706050c030201
2,25,142,1,normal,000706050c030201
2,25,143,1,normal,000706050c030201
2,25,144,1,normal,000706050c030201
2,25,145,1,normal,000706050c030201
2,25,146,1,normal,000706050c030201
2,25,147,1,normal,000706050c030201
2,25,148,1,normal,000706050c030201
2,25,149,1,normal,000706050c030201
2,25,150,1,normal,000706050c030201
2,25,151,1,normal,000706050c030201
2,25,152,1,normal,000706050c030201
2,25,153,1,normal,000706050c030201
2,25,154,1,normal,000706050c030201
2,25,155,1,normal,000706050c030201
2,25,156,1,normal,000706050c030201
2,25,157,1,normal,000706050c030201
2,25,158,1,normal,000706050c030201
2,25,159,1,normal,000706050c030201
2,30,0,1,normal,000706050c030201
2,30,1,1,normal,000706050c030201
2,30,2,1,normal,000706050c030201
2,30,3,1,normal,000706050c030201
2,30,4,1,normal,000706050c030201
2,30,5,1,normal,000706050c030201
2,30,6,1,normal,000706050c030201
2,30,7,1,normal,000706050c030201
2,30,8,1,normal,000706050c030201
2,30,9,1,normal,000706050c030201
2,30,10,1,normal,000706050c030201
2,30,11,1,normal,000706050c030201
2,30,12,1,normal,000706050c030201
2,30,13,1,normal,000706050c030201
2,30,14,1,normal,000706050c030201
2,30,15,1,normal,000706050c030201
2,30,16,1,normal,000706050c030201
2,30,17,1,normal,000706050c030201
2,30,18,1,normal,000706050c030201
2,30,19,1,normal,000706050c030201
2,30,20,1,normal,000706050c030201
2,30,21,1,normal,000706050c030201
2,30,22,1,normal,000706050c030201
2,30,23,1,normal,000706050c030201
2,30,24,1,normal,000706050c030201
2,30,25,1,normal,000706050c030201
2,30,26,1,normal,000706050c030201
2,30,27,1,normal,000706050c030201
2,30,28,1,normal,000706050c030201
2,30,29,1,normal,000706050c030201
2,30,30,1,normal,000706050c030201
2,30,31,1,normal,000706050c030201
2,30,32,1,normal,000706050c030201
2,30,33,1,normal,000706050c030201
2,30,34,1,normal,000706050c030201
2,30,35,1,normal,000706050c030201
2,30,36,1,normal,000706050c030201
2,30,37,1,normal,000706050c030201
2,30,38,1,normal,000706050c030201
2,30,39,1,normal,000706050c030201
2,30,40,1,normal,000706050c030201
2,30,41,1,normal,000706050c030201
2,30,42,1,normal,000706050c030201
2,30,43,1,normal,000706050c030201
2,30,44,1,normal,000706050c030201
2,30,45,1,normal,000706050c030201
2,30,46,1,normal,000706050c030201
2,30,47,1,normal,000706050c030201
2,30,48,1,normal,000706050c030201
2,30,49,1,normal,000706050c030201
2,30,50,1,normal,000706050c030201
2,30,51,1,normal,000706050c030201
2,30,52,1,normal,000706050c030201
2,30,53,1,normal,000706050c030201
2,30,54,1,normal,000706050c030201
2,30,55,1,normal,000706050c030201
2,30,56,1,normal,000706050c030201
2,30,57,1,normal,000706050c030201
2,30,58,1,normal,000706050c030201
2,30,59,1,normal,000706050c030201
2,30,60,1,normal,000706050c030201
2,30,61,1,normal,000706050c030201
2,30,62,1,normal,000706050c030201
2,30,63,1,normal,000706050c030201
2,30,64,1,normal,000706050c030201
2,30,65,1,normal,000706050c030201
2,30,66,1,normal,000706050c030201
2,30,67,1,normal,000706050c030201
2,30,68,1,normal,000706050c030201
2,30,69,1,normal,000706050c030201
2,30,70,1,normal,000706050c030201
2,30,71,1,normal,000706050c030201
2,30,72,1,normal,000706050c030201
2,30,73,1,normal,000706050c030201
2,30,74,1,normal,000706050c030201
2,30,75,1,normal,000706050c030201
2,30,76,1,normal,000706050c030201
2,30,77,1,normal,000706050c030201
2,30,78,1,normal,000706050c030201
2,30,79,1,normal,000706050c030201
2,30,80,1,normal,000706050c030201
2,30,81,1,normal,000706050c030201
2,30,82,1,normal,000706050c030201
2,30,83,1,normal,000706050c030201
2,30,84,1,normal,000706050c030201
2,30,85,1,normal,000706050c030201
2,30,86,1,normal,000706050c030201
2,30,87,1,normal,000706050c030201
2,30,88,1,normal,000706050c030201
2,30,89,1,normal,000706050c030201
2,30,90,1,normal,000706050c030201
2,30,91,1,normal,000706050c030201
2,30,92,1,normal,000706050c030201
2,30,93,1,normal,000706050c030201
2,30,94,1,normal,000706050c030201
2,30,95,1,normal,000706050c030201
2,30,96,1,normal,000706050c030201
2,30,97,1,normal,000706050c030201
2,30,98,1,normal,000706050c030201
2,30,99,1,normal,000706050c030201
2,30,100,1,normal,000706050c030201
2,30,101,1,normal,000706050c030201
2,30,102,1,normal,000706050c030201
2,30,103,1,normal,000706050c030201
2,30,104,1,normal,000706050c030201
2,30,105,1,normal,000706050c030201
2,30,106,1,normal,000706050c030201
2,30,107,1,normal,000706050c030201
2,30,108,1,normal,000706050c030201
2,30,109,1,normal,000706050c030201
2,30,110,1,normal,000706050c030201
2,30,111,1,normal,000706050c030201
2,30,112,1,normal,000706050c030201
2,30,113,1,normal,000706050c030201
2,30,114,1,normal,000706050c030201
2,30,115,1,normal,000706050c030201
2,30,116,1,normal,000706050c030201
2,30,117,1,normal,000706050c030201
2,30,118,1,normal,000706050c030201
2,30,119,1,normal,000706050c030201
2,30,120,1,normal,000706050c030201
2,30,121,1,normal,000706050c030201
2,30,122,1,normal,000706050c030201
2,30,123,1,normal,000706050c030201
2,30,124,1,normal,000706050c030201
2,30,125,1,normal,000706050c030201
2,30,126,1,normal,000706050c030201
2,30,127,1,normal,000706050c030201
2,30,128,1,normal,000706050c030201
2,30,129,1,normal,000706050c030201
2,30,130,1,normal,000706050c030201
2,30,131,1,normal,000706050c030201
2,30,132,1,normal,000706050c030201
2,30,133,1,normal,000706050c030201
2,30,134,1,normal,000706050c030201
2,30,135,1,normal,000706050c030201
2,30,136,1,normal,000706050c030201
2,30,137,1,normal,000706050c030201
2,30,138,1,normal,000706050c030201
2,30,139,1,normal,000706050c030201
2,30,140,1,normal,000706050c030201
2,30,141,1,normal,000706050c030201
2,30,142,1,normal,000706050c030201
2,30,143,1,normal,000706050c030201
2,30,144,1,normal,000706050c030201
2,30,145,1,normal,000706050c030201
2,30,146,1,normal,000706050c030201
2,30,147,1,normal,000706050c030201
2,30,148,1,normal,000706050c030201
2,30,149,1,normal,000706050c030201
2,30,150,1,normal,000706050c030201
2,30,151,1,normal,000706050c030201
2,30,152,1,normal,000706050c030201
2,30,153,1,normal,000706050c030201
2,30,154,1,normal,000706050c030201
2,30,155,1,normal,000706050c030201
2,30,156,1,normal,000706050c030201
2,30,157,1,normal,000706050c030201
2,30,158,1,normal,000706050c030201
2,30,159,1,normal,000706050c030201
2,35,0,1,normal,000706050c030201
2,35,1,1,normal,000706050c030201
2,35,2,1,normal,000706050c030201
2,35,3,1,normal,000706050c030201
2,35,4,1,normal,000706050c030201
2,35,5,1,normal,000706050c030201
2,35,6,1,normal,000706050c030201
2,35,7,1,normal,000706050c030201
2,35,8,1,normal,000706050c030201
2,35,9,1,normal,000706050c030201
2,35,10,1,normal,000706050c030201
2,35,11,1,normal,000706050c030201
2,35,12,1,normal,000706050c030201
2,35,13,1,normal,000706050c030201
2,35,14,1,normal,000706050c030201
2,35,15,1,normal,000706050c030201
2,35,16,1,normal,000706050c030201
2,35,17,1,normal,000706050c030201
2,35,18,1,normal,000706050c030201
2,35,19,1,normal,000706050c030201
2,35,20,1,normal,000706050c030201
2,35,21,1,normal,000706050c030201
2,35,22,1,normal,000706050c030201
2,35,23,1,normal,000706050c030201
2,35,24,1,normal,000706050c030201
2,35,25,1,normal,000706050c030201
2,35,26,1,normal,000706050c030201
2,35,27,1,normal,000706050c030201
2,35,28,1,normal,000706050c030201
2,35,29,1,normal,000706050c030201
2,35,30,1,normal,000706050c030201
2,35,31,1,normal,000706050c030201
2,35,32,1,normal,000706050c030201
2,35,33,1,normal,000706050c030201
2,35,34,1,normal,000706050c030201
2,35,35,1,normal,000706050c030201
2,35,36,1,normal,000706050c030201
2,35,37,1,normal,000706050c030201
2,35,38,1,normal,000706050c030201
2,35,39,1,normal,000706050c030201
2,35,40,1,normal,000706050c030201
2,35,41,1,normal,000706050c030201
2,35,42,1,normal,000706050c030201
2,35,43,1,normal,000706050c030201
2,35,44,1,normal,000706050c030201
2,35,45,1,normal,000706050c030201
2,35,46,1,normal,000706050c030201
2,35,47,1,normal,000706050c030201
2,35,48,1,normal,000706050c030201
2,35,49,1,normal,000706050c030201
2,35,50,1,normal,000706050c030201
2,35,51,1,normal,000706050c030201
2,35,52,1,normal,000706050c030201
2,35,53,1,normal,000706050c030201
2,35,54,1,normal,000706050c030201
2,35,55,1,normal,000706050c030201
2,35,56,1,normal,000706050c030201
2,35,57,1,normal,000706050c030201
2,35,58,1,normal,000706050c030201
2,35,59,1,normal,000706050c030201
2,35,60,1,normal,000706050c030201
2,35,61,1,normal,000706050c030201
2,35,62,1,normal,000706050c030201
2,35,63,1,normal,000706050c030201
2,35,64,1,normal,000706050c030201
2,35,65,1,normal,000706050c030201
2,35,66,1,normal,000706050c030201
2,35,67,1,normal,000706050c030201
2,35,68,1,normal,000706050c030201
2,35,69,1,normal,000706050c030201
2,35,70,1,normal,000706050c030201
2,35,71,1,normal,000706050c030201
2,35,72,1,normal,000706050c030201
2,35,73,1,normal,000706050c030201
2,35,74,1,normal,000706050c030201
2,35,75,1,normal,000706050c030201
2,35,76,1,normal,000706050c030201
2,35,77,1,normal,000706050c030201
2,35,78,1,normal,000706050c030201
2,35,79,1,normal,000706050c030201
2,35,80,1,normal,000706050c030201
2,35,81,1,normal,000706050c030201
2,35,82,1,normal,000706050c030201
2,35,83,1,normal,000706050c030201
2,35,84,1,normal,000706050c030201
2,35,85,1,normal,000706050c030201
2,35,86,1,normal,000706050c030201
2,35,87,1,normal,000706050c030201
2,35,88,1,normal,000706050c030201
2,35,89,1,normal,000706050c030201
2,35,90,1,normal,000706050c030201
2,35,91,1,normal,000706050c030201
2,35,92,1,normal,000706050c030201
2,35,93,1,normal,000706050c030201
2,35,94,1,normal,000706050c030201
2,35,95,1,normal,000706050c030201
2,35,96,1,normal,000706050c030201
2,35,97,1,normal,000706050c030201
2,35,98,1,normal,000706050c030201
2,35,99,1,normal,000706050c030201
2,35,100,1,normal,000706050c030201
2,35,101,1,normal,000706050c030201
2,35,102,1,normal,000706050c030201
2,35,103,1,normal,000706050c030201
2,35,104,1,normal,000706050c030201
2,35,105,1,normal,000706050c030201
2,35,106,1,normal,000706050c030201
2,35,107,1,normal,000706050c030201
2,35,108,1,normal,000706050c030201
2,35,109,1,normal,000706050c030201
2,35,110,1,normal,000706050c030201
2,35,111,1,normal,000706050c030201
2,35,112,1,normal,000706050c030201
2,35,113,1,normal,000706050c030201
2,35,114,1,normal,000706050c030201
2,35,115,1,normal,000706050c030201
2,35,116,1,normal,000706050c030201
2,35,117,1,normal,000706050c030201
2,35,118,1,normal,000706050c030201
2,35,119,1,normal,000706050c030201
2,35,120,1,normal,000706050c030201
2,35,121,1,normal,000706050c030201
2,35,122,1,normal,000706050c030201
2,35,123,1,normal,000706050c030201
2,35,124,1,normal,000706050c030201
2,35,125,1,normal,000706050c030201
2,35,126,1,normal,000706050c030201
2,35,127,1,normal,000706050c030201
2,35,128,1,normal,000706050c030201
2,35,129,1,normal,000706050c030201
2,35,130,1,normal,000706050c030201
2,35,131,1,normal,000706050c030201
2,35,132,1,normal,000706050c030201
2,35,133,1,normal,000706050c030201
2,35,134,1,normal,000706050c030201
2,35,135,1,normal,000706050c030201
2,35,136,1,normal,000706050c030201
2,35,137,1,normal,000706050c030201
2,35,138,1,normal,000706050c030201
2,35,139,1,normal,000706050c030201
2,35,140,1,normal,000706050c030201
2,35,141,1,normal,000706050c030201
2,35,142,1,normal,000706050c030201
2,35,143,1,normal,000706050c030201
2,35,144,1,normal,000706050c030201
2,35,145,1,normal,000706050c030201
2,35,146,1,normal,000706050c030201
2,35,147,1,normal,000706050c030201
2,35,148,1,normal,000706050c030201
2,35,149,1,normal,000706050c030201
2,35,150,1,normal,000706050c030201
2,35,151,1,normal,000706050c030201
2,35,152,1,normal,000706050c030201
2,35,153,1,normal,000706050c030201
2,35,154,1,normal,000706050c030201
2,35,155,1,normal,000706050c030201
2,35,156,1,normal,000706050c030201
2,35,157,1,normal,000706050c030201
2,35,158,1,normal,000706050c030201
2,35,159,1,normal,000706050c030201
2,40,0,1,normal,000706050c030201
2,40,1,1,normal,000706050c030201
2,40,2,1,normal,000706050c030201
2,40,3,1,normal,000706050c030201
2,40,4,1,normal,000706050c030201
2,40,5,1,normal,000706050c030201
2,40,6,1,normal,000706050c030201
2,40,7,1,normal,000706050c030201
2,40,8,1,normal,000706050c030201
2,40,9,1,normal,000706050c030201
2,40,10,1,normal,000706050c030201
2,40,11,1,normal,000706050c030201
2,40,12,1,normal,000706050c030201
2,40,13,1,normal,000706050c030201
2,40,14,1,normal,000706050c030201
2,40,15,1,normal,000706050c030201
2,40,16,1,normal,000706050c030201
2,40,17,1,normal,000706050c030201
2,40,18,1,normal,000706050c030201
2,40,19,1,normal,000706050c030201
2,40,20,1,normal,000706050c030201
2,40,21,1,normal,000706050c030201
2,40,22,1,normal,000706050c030201
2,40,23,1,normal,000706050c030201
2,40,24,1,normal,000706050c030201
2,40,25,1,normal,000706050c030201
2,40,26,1,normal,000706050c030201
2,40,27,1,normal,000706050c030201
2,40,28,1,normal,000706050c030201
2,40,29,1,normal,000706050c030201
2,40,30,1,normal,000706050c030201
2,40,31,1,normal,000706050c030201
2,40,32,1,normal,000706050c030201
2,40,33,1,normal,000706050c030201
2,40,34,1,normal,000706050c030201
2,40,35,1,normal,000706050c030201
2,40,36,1,normal,000706050c030201
2,40,37,1,normal,000706050c030201
2,40,38,1,normal,000706050c030201
2,40,39,1,normal,000706050c030201
2,40,40,1,normal,000706050c030201
2,40,41,1,normal,000706050c030201
2,40,42,1,normal,000706050c030201
2,40,43,1,normal,000706050c030201
2,40,44,1,normal,000706050c030201
2,40,45,1,normal,000706050c030201
2,40,46,1,normal,000706050c030201
2,40,47,1,normal,000706050c030201
2,40,48,1,normal,000706050c030201
2,40,49,1,normal,000706050c030201
2,40,50,1,normal,000706050c030201
2,40,51,1,normal,000706050c030201
2,40,52,1,normal,000706050c030201
2,40,53,1,normal,000706050c030201
2,40,54,1,normal,000706050c030201
2,40,55,1,normal,000706050c030201
2,40,56,1,normal,000706050c030201
2,40,57,1,normal,000706050c030201
2,40,58,1,normal,000706050c030201
2,40,59,1,normal,000706050c030201
2,40,60,1,normal,000706050c030201
2,40,61,1,normal,000706050c030201
2,40,62,1,normal,000706050c030201
2,40,63,1,normal,000706050c030201
2,40,64,1,normal,000706050c030201
