trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
480,-10,14,64,5,fault,01010100,457238dbe9953cf6a7e4f817662ffbc1,0xdb387245,0xf63c95e9,0x17f8e4a7,0xc1fb2f66,610439c0e1c739c4,457238dbe1c739c4,4,0;1;2;3,24;76;01;1b
481,-10,14,64,5,fault,01010100,82458ab7f4eff0b20cb992c78a3f554d,0xb78a4582,0xb2f0eff4,0xc792b90c,0x4d553f8a,812e510087ac1300,82458ab787ac1300,4,0;1;2;3,03;6b;db;b7
482,-10,14,64,5,fault,01010100,aa1f2e1dfa4835b456ac54e35cc4d2f7,0x1d2e1faa,0xb43548fa,0xe354ac56,0xf7d2c45c,594111b4590113b4,aa1f2e1d590113b4,4,0;1;2;3,f3;5e;3f;a9
483,-10,14,64,5,fault,01010100,b610d9cc41ea14420ccbd68bcd5fd7fe,0xccd910b6,0x4214ea41,0x8bd6cb0c,0xfed75fcd,404b154281db1446,b610d9cc81db1446,4,0;1;2;3,f6;5b;cc;8e
484,-10,14,64,5,fault,01010100,7fb32ec30e7d036304e0e2ddabd17b12,0xc32eb37f,0x63037d0e,0xdde2e004,0x127bd1ab,0b5002022a500b82,7fb32ec32a500b82,4,0;1;2;3,74;e3;2c;c1
485,-10,14,64,5,fault,01010100,0d2b8e93afdc9f5466c2810a669fda27,0x938e2b0d,0x549fdcaf,0x0a81c266,0x27da9f66,279d9b0427c88a01,0d2b8e9327c88a01,4,0;1;2;3,2a;b6;15;97
486,-10,14,64,5,fault,01010100,75806c0a31e14a939c435f9775b52641,0x0a6c8075,0x934ae131,0x975f439c,0x4126b575,30a0030170c02391,75806c0a70c02391,4,0;1;2;3,45;20;6f;0b
487,-10,14,64,5,fault,01010100,393125ffad36e9926d963a8fca0b63f0,0xff253139,0x92e936ad,0x8f3a966d,0xf0630bca,890360900d0628fd,393125ff0d0628fd,4,0;1;2;3,b0;32;45;6f
488,-10,14,64,5,fault,01010100,2210663ee0981200fe96e7854d22bfc0,0x3e661022,0x001298e0,0x85e796fe,0xc0bf224d,41011300c3814304,2210663ec3814304,4,0;1;2;3,63;11;75;3e
489,-10,14,64,5,fault,01010100,bf257bdec867a4d3e4e9180451ef3e1f,0xde7b25bf,0xd3a467c8,0x0418e9e4,0x1f3eef51,416625137464231a,bf257bde7464231a,4,0;1;2;3,fe;43;5e;cd
490,-10,14,64,5,fault,01010100,c6cfedf76a059f1bfc15184be35c3914,0xf7edcfc6,0x1b9f056a,0x4b1815fc,0x14395ce3,630518106f4d385c,c6cfedf76f4d385c,4,0;1;2;3,a5;ca;f5;e7
491,-10,14,64,5,fault,01010100,0910c3f58f0f9c18b6a019e04219288d,0xf5c31009,0x189c0f8f,0xe019a0b6,0x8d281942,0308090887111865,0910c3f587111865,4,0;1;2;3,0a;18;ca;fd
492,-10,14,64,5,fault,01010100,4e37a2518706249a6fbf5d55215abe72,0x51a2374e,0x9a240687,0x555dbf6f,0x72be5a21,000325124822a711,4e37a2514822a711,4,0;1;2;3,4e;34;87;43
493,-10,14,64,5,fault,01010100,986a650c8b0612453d47b2ed441908e6,0x0c656a98,0x4512068b,0xedb2473d,0xe6081944,01010144104d334d,986a650c104d334d,4,0;1;2;3,99;6b;64;48
494,-10,14,64,5,fault,01010100,8064d006e4dd6c4f2a5ed4c3e991703f,0x06d06480,0x4f6cdde4,0xc3d45e2a,0x3f7091e9,e190610fa119c547,8064d006a119c547,4,0;1;2;3,61;f4;b1;09
495,-10,14,64,5,fault,01010100,adecd0af1f17d5a4e4ec586ec7e2b520,0xafd0ecad,0xa4d5171f,0x6e58ece4,0x20b5e2c7,060394202409912a,adecd0af2409912a,4,0;1;2;3,ab;ef;44;8f
496,-10,14,64,5,fault,01010100,4a91c3c34dbeb6f6ded7af94c94409ab,0xc3c3914a,0xf6b6be4d,0x94afd7de,0xab0944c9,480501a24f062597,4a91c3c34f062597,4,0;1;2;3,02;94;c2;61
497,-10,14,64,5,fault,01010100,9b44c8949e6906b08f20c7d4141ad932,0x94c8449b,0xb006699e,0xd4c7208f,0x32d91a14,1509013014210f14,9b44c89414210f14,4,0;1;2;3,8e;4d;c9;a4
498,-10,14,64,5,fault,01010100,8131f5ee5a0b7796619064f7c3aac1d0,0xeef53181,0x96770b5a,0xf7649061,0xd0c1aac3,430b4090c131c0b0,8131f5eec131c0b0,4,0;1;2;3,c2;3a;b5;7e
499,-10,14,64,5,fault,01010100,d69a2d3a5387a0bf46ea2bae27d95078,0x3a2d9ad6,0xbfa08753,0xae2bea46,0x7850d927,02800138039108bc,d69a2d3a039108bc,4,0;1;2;3,d4;1a;2c;02
500,-10,14,64,5,fault,01010100,5677104d796c9b45e4261a53bcade4fc,0x4d107756,0x459b6c79,0x531a26e4,0xfce4adbc,392d814431260b4c,5677104d31260b4c,4,0;1;2;3,6f;5a;91;09
501,-10,14,64,5,fault,01010100,f5dcc2b33f317de0ecf956bb64cb53ed,0xb3c2dcf5,0xe07d313f,0xbb56f9ec,0xed53cb64,250050e0ad2055b2,f5dcc2b3ad2055b2,4,0;1;2;3,d0;dc;92;53
502,-10,14,64,5,fault,01010100,80372c18c6bd4b34b3ba225f2a44b633,0x182c3780,0x344bbdc6,0x5f22bab3,0x33b6442a,03050330038f071c,80372c18038f071c,4,0;1;2;3,83;32;2f;28
503,-10,14,64,5,fault,01010100,d34b22012f5ceb4a5383461171395c8f,0x01224bd3,0x4aeb5c2f,0x11468353,0x8f5c3971,2019490a000b4100,d34b2201000b4100,4,0;1;2;3,f3;52;6b;0b
504,-10,14,64,5,fault,01010100,57ffe224b30a74f686ff8f604585cdc6,0x24e2ff57,0xf6740ab3,0x608fff86,0xc6cd8545,000145c6c0714744,57ffe224c0714744,4,0;1;2;3,57;fe;a7;e2
505,-10,14,64,5,fault,01010100,9af8d928fa6ef5f9447daaafc6c3d07a,0x28d9f89a,0xf9f56efa,0xafaa7d44,0x7ad0c3c6,c343d178c3d5f9a9,9af8d928c3d5f9a9,4,0;1;2;3,59;bb;08;50
506,-10,14,64,5,fault,01010100,d81517e7b2f3d3b71ee3b818b4e64036,0xe71715d8,0xb7d3f3b2,0x18b8e31e,0x3640e6b4,b1e341369be78136,d81517e79be78136,4,0;1;2;3,69;f6;56;d1
507,-10,14,64,5,fault,01010100,a4629f0880c13e6d49f1e07881b691fe,0x089f62a4,0x6d3ec180,0x78e0f149,0xfe91b681,8181116c81823068,a4629f0881823068,4,0;1;2;3,25;e3;8e;64
508,-10,14,64,5,fault,01010100,94ce517a678c5316425c6bf1fe795fa4,0x7a51ce94,0x16538c67,0xf16b5c42,0xa45f79fe,67095204d7095240,94ce517ad7095240,4,0;1;2;3,f3;c7;03;7e
509,-10,14,64,5,fault,01010100,e946459e33a7d3952db4479fa252cbdd,0x9e4546e9,0x95d3a733,0x9f47b42d,0xddcb52a2,2303c295a9e34697,e946459ea9e34697,4,0;1;2;3,ca;45;87;0b
510,-10,14,64,5,fault,01010100,50db5cfc501d76d2417fbc640e9d751a,0xfc5cdb50,0xd2761d50,0x64bc7f41,0x1a759d0e,011c751201de7d3c,50db5cfc01de7d3c,4,0;1;2;3,51;c7;29;ee
511,-10,14,64,5,fault,01010100,5e9351f7a1959d9e9d59ebda48990702,0xf751935e,0x9e9d95a1,0xdaeb599d,0x02079948,01900402d490c84a,5e9351f7d490c84a,4,0;1;2;3,5f;03;55;f5
512,-10,14,64,5,fault,01010100,dd6012a961bd62493ed37952a27c064b,0xa91260dd,0x4962bd61,0x5279d33e,0x4b067ca2,213d0349bdb07349,dd6012a9bdb07349,4,0;1;2;3,fc;5d;11;e0
513,-10,14,64,5,fault,01010100,4b022ea31ff0233874032998d4944118,0xa32e024b,0x3823f01f,0x98290374,0x184194d4,1591001815030898,4b022ea315030898,4,0;1;2;3,5e;93;2e;bb
514,-10,14,64,5,fault,01010100,fccab7d459a23218f7e61dc8993164a0,0xd4b7cafc,0x1832a259,0xc81de6f7,0xa0643199,182121003c612048,fccab7d43c612048,4,0;1;2;3,e4;eb;96;d4
515,-10,14,64,5,fault,01010100,da8d6910f89412a5a86fddfa8b471ae8,0x10698dda,0xa51294f8,0xfadd6fa8,0xe81a478b,890513a0ab0d50b0,da8d6910ab0d50b0,4,0;1;2;3,53;88;7a;b0
516,-10,14,64,5,fault,01010100,60313d7f0ee0ab65ef59927ddd7d281e,0x7f3d3160,0x65abe00e,0x7d9259ef,0x1e287ddd,0d6129042f61bb06,60313d7f2f61bb06,4,0;1;2;3,6d;50;14;7b
517,-10,14,64,5,fault,01010100,dd07098a129a18138edf3c45f24ed438,0x8a0907dd,0x13189a12,0x453cdf8e,0x38d44ef2,130b11105f9a1109,dd07098a5f9a1109,4,0;1;2;3,ce;0c;18;9a
518,-10,14,64,5,fault,01010100,dbcc4a65c0d4a8705cf6b29a241daf3c,0x654accdb,0x70a8d4c0,0x9ab2f65c,0x3caf1d24,0115a930191da934,dbcc4a65191da934,4,0;1;2;3,da;d9;e3;55
519,-10,14,64,5,fault,01010100,f914ac2759001f4d758567440a83d6fc,0x27ac14f9,0x4d1f0059,0x44678575,0xfcd6830a,0901174c2905a664,f914ac272905a664,4,0;1;2;3,f0;15;bb;6b
520,-10,14,64,5,fault,01010100,219f518bfa4c7e6132cfc9c5b5107d82,0x8b519f21,0x617e4cfa,0xc5c9cf32,0x827d10b5,b1017d0032d25942,219f518b32d25942,4,0;1;2;3,90;9e;2c;8b
521,-10,14,64,5,fault,01010100,db00330084676dc2da7f922a0a600a68,0x003300db,0xc26d6784,0x2a927fda,0x680a600a,0161094051661102,db00330051661102,4,0;1;2;3,da;61;3a;40
522,-10,14,64,5,fault,01010100,382079f910e950f8c11cbbd27004a078,0xf9792038,0xf850e910,0xd2bb1cc1,0x78a00470,1101017831090878,382079f931090878,4,0;1;2;3,29;21;78;81
523,-10,14,64,5,fault,01010100,6c3633e32764651999adab38d4ede9f8,0xe333366c,0x19656427,0x38abad99,0xf8e9edd4,056560184c2522d8,6c3633e34c2522d8,4,0;1;2;3,69;53;53;fb
524,-10,14,64,5,fault,01010100,a57628a8a9c7ad7012bcb457cec8393d,0xa82876a5,0x70adc7a9,0x57b4bc12,0x3d39c8ce,89c1283085f1ad78,a57628a885f1ad78,3,0;1;3,2c;b7;98
525,-10,14,64,5,fault,01010100,f38d78c4e5bfa4c747cb361776220194,0xc4788df3,0xc7a4bfe5,0x1736cb47,0x94012276,6523018475031587,f38d78c475031587,4,0;1;2;3,96;ae;79;40
526,-10,14,64,5,fault,01010100,f73bf21978e1b8263beac93748be9d72,0x19f23bf7,0x26b8e178,0x37c9ea3b,0x729dbe48,49a199224af1d927,f73bf2194af1d927,4,0;1;2;3,be;9a;6b;3b
527,-10,14,64,5,fault,01010100,822bea5598b5f0551f09001f18142f6c,0x55ea2b82,0x55f0b598,0x1f00091f,0x6c2f1418,191521441b092b44,822bea551b092b44,4,0;1;2;3,9b;3e;cb;11
528,-10,14,64,5,fault,01010100,5c70e08de82577e608aefc45b7eefb01,0x8de0705c,0xe67725e8,0x45fcae08,0x01fbeeb7,a125720015657540,5c70e08d15657540,4,0;1;2;3,fd;55;92;8d
529,-10,14,64,5,fault,01010100,7cb921f96bdf2ffae605bee40a4a8940,0xf921b97c,0xfa2fdf6b,0xe4be05e6,0x40894a0a,0b4b08400f0d0e40,7cb921f90f0d0e40,4,0;1;2;3,77;f2;29;b9
530,-10,14,64,5,fault,01010100,67542999dcc3a537eefa951f12c4fb14,0x99295467,0x37a5c3dc,0x1f95faee,0x14fbc412,11c1a014a9d7ac1e,67542999a9d7ac1e,4,0;1;2;3,76;95;89;8d
531,-10,14,64,5,fault,01010100,cd01609ac05a94cf98816222a6520e1d,0x9a6001cd,0xcf945ac0,0x22628198,0x1d0e52a6,8153050d8d006118,cd01609a8d006118,4,0;1;2;3,4c;52;65;97
532,-10,14,64,5,fault,01010100,5b5766bed8d36e0fc299062f3e9f6c70,0xbe66575b,0x0f6ed3d8,0x2f0699c2,0x706c9f3e,19926d0099966511,5b5766be99966511,4,0;1;2;3,42;c5;0b;be
533,-10,14,64,5,fault,01010100,29c171958f409ab600806cf334291a6a,0x9571c129,0xb69a408f,0xf36c8000,0x6a1a2934,05011b2221807923,29c1719521807923,4,0;1;2;3,2c;c0;6a;b7
534,-10,14,64,5,fault,01010100,92caff302718d5e701cae275bf92d828,0x30ffca92,0xe7d51827,0x75e2ca01,0x28d892bf,2611d1209241fb75,92caff309241fb75,4,0;1;2;3,b4;db;2e;10
535,-10,14,64,5,fault,01010100,b489f29a96af2e0270df3b41e2187d1a,0x9af289b4,0x022eaf96,0x413bdf70,0x1a7d18e2,83092d02810f691a,b489f29a810f691a,4,0;1;2;3,37;80;df;98
536,-10,14,64,5,fault,01010100,21a8f66ad1afd3a25bc542a1777c069d,0x6af6a821,0xa2d3afd1,0xa142c55b,0x9d067c77,502d0380702c0788,21a8f66a702c0788,4,0;1;2;3,71;85;f5;ea
537,-10,14,64,5,fault,01010100,0825e158fc22332597a29db92fb55ec0,0x58e12508,0x253322fc,0xb99da297,0xc05eb52f,2d2113009d26d179,0825e1589d26d179,4,0;1;2;3,25;04;f2;58
538,-10,14,64,5,fault,01010100,cb8da5deee75975852c9ace86efa447c,0xdea58dcb,0x589775ee,0xe8acc952,0x7c44fa6e,6f7105584b4125dc,cb8da5de4b4125dc,4,0;1;2;3,a4;fc;a0;86
539,-10,14,64,5,fault,01010100,e57aa27fc24dac2b3ed2bb81829a9e24,0x7fa27ae5,0x2bac4dc2,0x81bbd23e,0x249e9a82,83098d20a7098924,e57aa27fa7098924,4,0;1;2;3,66;73;2f;5f
540,-10,14,64,5,fault,01010100,7c150cf895d0792892803ca27cdee56b,0xf80c157c,0x2879d095,0xa23c8092,0x6be5de7c,15d16028fd9531e8,7c150cf8fd9531e8,4,0;1;2;3,69;c4;6c;d0
541,-10,14,64,5,fault,01010100,59c8a6d6ae5c1b39d14b48595122d4d5,0xd6a6c859,0x391b5cae,0x59484bd1,0xd5d42251,0101111181018d9d,59c8a6d681018d9d,4,0;1;2;3,58;c9;b7;c7
542,-10,14,64,5,fault,01010100,0ff7e8aa84c0f34317240a5482008c82,0xaae8f70f,0x43f3c084,0x540a2417,0x828c0082,81018102002583c2,0ff7e8aa002583c2,4,0;1;2;3,8e;f6;69;a8
543,-10,14,64,5,fault,01010100,ca3b2aa1343fe975e150c0ab738b4564,0xa12a3bca,0x75e93f34,0xabc050e1,0x64458b73,310a4064a30ac1a0,ca3b2aa1a30ac1a0,4,0;1;2;3,fb;31;6a;c5
544,-10,14,64,5,fault,01010100,f3092dc1e06847a75afb336c96f95702,0xc12d09f3,0xa74768e0,0x6c33fb5a,0x0257f996,8169460281692664,f3092dc181692664,4,0;1;2;3,72;60;6b;c3
545,-10,14,64,5,fault,01010100,c6285087f37b20cf5659515d058357e6,0x875028c6,0xcf207bf3,0x5d515956,0xe6578305,000201c6115001ce,c6285087115001ce,4,0;1;2;3,c6;2a;51;41
546,-10,14,64,5,fault,01010100,6ba412c5ab413c69e14c67ff973225de,0xc512a46b,0x693c41ab,0xff674ce1,0xde253297,82012548c2652768,6ba412c5c2652768,4,0;1;2;3,e9;a5;37;8d
547,-10,14,64,5,fault,01010100,6fa91b91c4f0051e5467f9f9e2f2a783,0x911ba96f,0x1e05f0c4,0xf9f96754,0x83a7f2e2,c1f1040263e01a08,6fa91b9163e01a08,4,0;1;2;3,ae;58;1f;93
548,-10,14,64,5,fault,01010100,d551f648d8e352b756ec9a9dff002c5f,0x48f651d5,0xb752e3d8,0x9d9aec56,0x5f2c00ff,d9010117d0a1a5d5,d551f648d0a1a5d5,4,0;1;2;3,0c;50;f7;5f
549,-10,14,64,5,fault,01010100,437bd653f3ce2520bd5c119ef7afaa8a,0x53d67b43,0x2025cef3,0x9e115cbd,0x8aaaaff7,f28f2100f23e9210,437bd653f23e9210,4,0;1;2;3,b1;f4;f7;53
550,-10,14,64,5,fault,01010100,1df9612f47bdfbeb9f908c7fea191b12,0x2f61f91d,0xebfbbd47,0x7f8c909f,0x121b19ea,43181a0213188846,1df9612f13188846,4,0;1;2;3,5e;e1;7b;2d
551,-10,14,64,5,fault,01010100,a513872d8bca0e61354d21340cb71617,0x2d8713a5,0x610eca8b,0x34214d35,0x1716b70c,09830701215b0601,a513872d215b0601,4,0;1;2;3,ac;90;80;2c
552,-10,14,64,5,fault,01010100,acff50ba28969ab2b3417c7c86831f04,0xba50ffac,0xb29a9628,0x7c7c41b3,0x041f8386,01831b0005c35908,acff50ba05c35908,4,0;1;2;3,ad;7c;4b;ba
553,-10,14,64,5,fault,01010100,6a5fcef9000057f8c3be2bcbb589f9f8,0xf9ce5f6a,0xf8570000,0xcb2bbec3,0xf8f989b5,010150f86316c0f9,6a5fcef96316c0f9,4,0;1;2;3,6b;5e;9e;01
554,-10,14,64,5,fault,01010100,1426e552ccbd4c16378c645458a312fd,0x52e52614,0x164cbdcc,0x54648c37,0xfd12a358,49a0011401ab2114,1426e55201ab2114,4,0;1;2;3,5d;86;e4;46
555,-10,14,64,5,fault,01010100,817ede90abdaa3cbf3f0f9757eccab0d,0x90de7e81,0xcba3daab,0x75f9f0f3,0x0dabcc7e,2bc9a20923edf251,817ede9023edf251,4,0;1;2;3,aa;b7;7c;99
556,-10,14,64,5,fault,01010100,517279e65f9d6483560047397e79e2c0,0xe6797251,0x83649d5f,0x39470056,0xc0e2797e,5f186180577164e1,517279e6577164e1,4,0;1;2;3,0e;6a;18;66
557,-10,14,64,5,fault,01010100,88e75a23b71a53176498b482967a37ff,0x235ae788,0x17531ab7,0x82b49864,0xff377a96,971b1217a5fb1323,88e75a23a5fb1323,4,0;1;2;3,1f;fc;48;34
558,-10,14,64,5,fault,01010100,6a412de1549d501366cc6073fc31ef30,0xe12d416a,0x13509d54,0x7360cc66,0x30ef31fc,551041104fcc4c52,6a412de14fcc4c52,4,0;1;2;3,3f;51;6c;f1
559,-10,14,64,5,fault,01010100,f63096c496d59c8a5d1d7ebb66ae4941,0xc49630f6,0x8a9cd596,0xbb7e1d5d,0x4149ae66,0785090027240b4a,f63096c427240b4a,4,0;1;2;3,f1;b5;9f;c4
560,-10,14,64,5,fault,01010100,6f825b39b7786e53767661beabdb5f83,0x395b826f,0x536e78b7,0xbe617676,0x835fdbab,a2594f037af17b2b,6f825b397af17b2b,4,0;1;2;3,cd;db;14;3a
561,-10,14,64,5,fault,01010100,7a4b6ee3d3b52085b4465ca9fe1c129e,0xe36e4b7a,0x8520b5d3,0xa95c46b4,0x9e121cfe,d3150184db4f4fa2,7a4b6ee3db4f4fa2,4,0;1;2;3,a9;5e;6f;67
562,-10,14,64,5,fault,01010100,bf277f8ba9395b4d4cc86e80159043e4,0x8b7f27bf,0x4d5b39a9,0x806ec84c,0xe4439015,0011424410096600,bf277f8b10096600,4,0;1;2;3,bf;36;3d;cf
563,-10,14,64,5,fault,01010100,cbf7364bb6246b7403ded5f410ad360d,0x4b36f7cb,0x746b24b6,0xf4d5de03,0x0d36ad10,112523040076623d,cbf7364b0076623d,4,0;1;2;3,da;d2;15;4f
564,-10,14,64,5,fault,01010100,0d59ae30d8c23c641dd80db5c98e9107,0x30ae590d,0x643cc2d8,0xb50dd81d,0x07918ec9,c98311041d918114,0d59ae301d918114,4,0;1;2;3,c4;da;bf;34
565,-10,14,64,5,fault,01010100,8cefda6a2b2490b07243a847d10ad4b0,0x6adaef8c,0xb090242b,0x47a84372,0xb0d40ad1,000191b0a348d962,8cefda6aa348d962,4,0;1;2;3,8c;ee;4b;da
566,-10,14,64,5,fault,01010100,6ffb12bf99b8fc988bc959a99053d43b,0xbf12fb6f,0x98fcb899,0xa959c98b,0x3bd45390,9111d5188313591a,6ffb12bf8313591a,4,0;1;2;3,fe;ea;c7;a7
567,-10,14,64,5,fault,01010100,fd3a9f9e3d4879a5c868b060a255d70a,0x9e9f3afd,0xa579483d,0x60b068c8,0x0ad755a2,214150006171362a,fd3a9f9e6171362a,4,0;1;2;3,dc;7b;cf;9e
568,-10,14,64,5,fault,01010100,d520eb0b6bb1061f45437a95596875c1,0x0beb20d5,0x1f06b16b,0x957a4345,0xc1756859,4821050154200815,d520eb0b54200815,4,0;1;2;3,9d;01;ee;0a
569,-10,14,64,5,fault,01010100,e882a51f26fd887365367364682d919b,0x1fa582e8,0x7388fd26,0x64733665,0x9b912d68,212c81132d37a17f,e882a51f2d37a17f,4,0;1;2;3,c9;ae;24;0c
570,-10,14,64,5,fault,01010100,4481319548f1791800d7f9ccaf4b0aba,0x95318144,0x1879f148,0xccf9d700,0xba0a4baf,094009180550491c,448131950550491c,4,0;1;2;3,4d;c1;38;8d
571,-10,14,64,5,fault,01010100,358a363884ae94be2a31017f583851ea,0x38368a35,0xbe94ae84,0x7f01312a,0xea513858,012911aa3129112e,358a36383129112e,4,0;1;2;3,34;a3;27;92
572,-10,14,64,5,fault,01010100,90196ae418284b84b5f51084378ae9ee,0xe46a1990,0x844b2818,0x8410f5b5,0xeee98a37,11094884913869e4,90196ae4913869e4,4,0;1;2;3,81;10;22;60
573,-10,14,64,5,fault,01010100,b2daa4b98e943b8a4256e4cfe76600fa,0xb9a4dab2,0x8a3b948e,0xcfe45642,0xfa0066e7,8705018aa30585bb,b2daa4b9a30585bb,4,0;1;2;3,35;df;a5;33
574,-10,14,64,5,fault,01010100,8416dd9e83d6bf6f7d896b1f7a4cfe93,0x9edd1684,0x6fbfd683,0x1f6b897d,0x93fe4c7a,0345bf030485bf83,8416dd9e0485bf83,4,0;1;2;3,87;53;62;9d
575,-10,14,64,5,fault,01010100,614884f7a9d81819692752749209fd12,0xf7844861,0x1918d8a9,0x74522769,0x12fd0992,8109191049099576,614884f749099576,4,0;1;2;3,e0;41;9d;e7
576,-10,14,64,5,fault,01010100,0261c8ff9761ef339930f7ca07fdfcfb,0xffc86102,0x33ef6197,0xcaf73099,0xfbfcfd07,0660ed339260ee33,0261c8ff9260ee33,4,0;1;2;3,04;01;25;cc
577,-10,14,64,5,fault,01010100,c489c6a77d77ac531cb3b3a30afa8bb4,0xa7c689c4,0x53ac777d,0xa3b3b31c,0xb48bfa0a,09738910193ba104,c489c6a7193ba104,4,0;1;2;3,cd;fa;4f;b7
578,-10,14,64,5,fault,01010100,c2490ddebf5fdc8bc4ee805426d0f908,0xde0d49c2,0x8bdc5fbf,0x5480eec4,0x08f9d026,2751d9084747885c,c2490dde4747885c,4,0;1;2;3,e5;18;d4;d6
579,-10,14,64,5,fault,01010100,f2ed4e940c3ed102d0ebe3ea43e4fa11,0x944eedf2,0x02d13e0c,0xeae3ebd0,0x11fae443,0125d1009326c892,f2ed4e949326c892,4,0;1;2;3,f3;c8;9f;94
580,-10,14,64,5,fault,01010100,f87f0292a6131a7f5075cc6421377ef5,0x92027ff8,0x7f1a13a6,0x64cc7550,0xf57e3721,21121b7571520bf4,f87f029271520bf4,4,0;1;2;3,d9;6d;19;e7
581,-10,14,64,5,fault,01010100,6acc2248719252b56ff6e04220c7753c,0x4822cc6a,0xb5529271,0x42e0f66f,0x3c75c720,218351342a934148,6acc22482a934148,4,0;1;2;3,4b;4f;73;7c
582,-10,14,64,5,fault,01010100,ff14038454824aee74ff5ea160319748,0x840314ff,0xee4a8254,0xa15eff74,0x48973160,4101034841874a20,ff14038441874a20,3,0;1;3,be;15;cc
583,-10,14,64,5,fault,01010100,b21344c91a1b04ddf44a42a697b5b21c,0xc94413b2,0xdd041b1a,0xa6424af4,0x1cb2b597,1310011c3318410c,b21344c93318410c,4,0;1;2;3,a1;03;45;d5
584,-10,14,64,5,fault,01010100,a23beca9c5b0c7efd96274a66e8b8251,0xa9ec3ba2,0xefc7b0c5,0xa67462d9,0x51828b6e,458183416208a107,a23beca96208a107,4,0;1;2;3,e7;ba;6f;e8
585,-10,14,64,5,fault,01010100,2ccad32154e5da5f6100eb2c538b2f6a,0x21d3ca2c,0x5fdae554,0x2ceb0061,0x6a2f8b53,51800b4a618b0b0c,2ccad321618b0b0c,4,0;1;2;3,7d;4a;d8;6b
586,-10,14,64,5,fault,01010100,a28511742e411c82aae78425fd8ae07d,0x741185a2,0x821c412e,0x2584e7aa,0x7de08afd,2d01010029450550,a285117429450550,4,0;1;2;3,8f;84;10;74
587,-10,14,64,5,fault,01010100,5b32f17870a6648d9c1dde71f86ca2fd,0x78f1325b,0x8d64a670,0x71de1d9c,0xfda26cf8,7125218d51353509,5b32f17851353509,4,0;1;2;3,2a;17;d0;f5
588,-10,14,64,5,fault,01010100,05f84a0e12ad14bb0878658211bab969,0x0e4af805,0xbb14ad12,0x82657808,0x69b9ba11,11a9112900e94d88,05f84a0e00e94d88,4,0;1;2;3,14;51;5b;27
589,-10,14,64,5,fault,01010100,b5908c9b1afeaba05b66dfaf7c8a21ba,0x9b8c90b5,0xa0abfe1a,0xafdf665b,0xba218a7c,198b20a03ee706b1,b5908c9b3ee706b1,4,0;1;2;3,ac;1b;ac;3b
590,-10,14,64,5,fault,01010100,d3441cc5b26147d9a2726b143440a766,0xc51c44d3,0xd94761b2,0x146b72a2,0x66a74034,3141064031614e50,d3441cc531614e50,4,0;1;2;3,e2;05;1a;85
591,-10,14,64,5,fault,01010100,a8ed88a850b28009dda02fe5735127e4,0xa888eda8,0x0980b250,0xe52fa0dd,0xe4275173,51110100f9400901,a8ed88a8f9400901,4,0;1;2;3,f9;fc;89;a8
592,-10,14,64,5,fault,01010100,dd235cbc19943fcf1cf2476127b8f9d3,0xbc5c23dd,0xcf3f9419,0x6147f21c,0xd3f9b827,009138c300931af1,dd235cbc00931af1,4,0;1;2;3,dd;b2;64;7f
593,-10,14,64,5,fault,01010100,0979e8e4a273963785b9d3402df8f6e6,0xe4e87909,0x379673a2,0x40d3b985,0xe6f6f82d,217197268971b3a4,0979e8e48971b3a4,4,0;1;2;3,28;08;7f;c2
594,-10,14,64,5,fault,01010100,3c0ec021b10b91733ae032db0f3e7f3e,0x21c00e3c,0x73910bb1,0xdb32e03a,0x3e7f3e0f,000b1032050f5172,3c0ec021050f5172,4,0;1;2;3,3c;05;d0;13
595,-10,14,64,5,fault,01010100,0c8c5286e323259dbe354bb6100ea3da,0x86528c0c,0x9d2523e3,0xb64b35be,0xdaa30e10,01032098af284090,0c8c5286af284090,4,0;1;2;3,0d;8f;72;1e
596,-10,14,64,5,fault,01010100,7fe6e0a2ab2c8d973d8f3ff5fd37d365,0xa2e0e67f,0x978d2cab,0xf53f8f3d,0x65d337fd,a825800568adec15,7fe6e0a268adec15,4,0;1;2;3,d7;c3;60;a7
597,-10,14,64,5,fault,01010100,fffca6a8d546c01218939de5918dd9a9,0xa8a6fcff,0x12c046d5,0xe59d9318,0xa9d98d91,9005c100981f8508,fffca6a8981f8508,4,0;1;2;3,6f;f9;67;a8
598,-10,14,64,5,fault,01010100,3a23ac2d3e322d69fc0a5df421b55711,0x2dac233a,0x692d323e,0xf45d0afc,0x1157b521,2131040125200445,3a23ac2d25200445,4,0;1;2;3,1b;12;a8;2c
599,-10,14,64,5,fault,01010100,5bea2861ddfe72641bb98e4b410cd696,0x6128ea5b,0x6472fedd,0x4b8eb91b,0x96d60c41,400d530442190b01,5bea286142190b01,4,0;1;2;3,1b;e7;7b;65
600,-10,14,64,5,fault,01010100,70579269a4c98217c76dd5c47a1b63fc,0x69925770,0x1782c9a4,0xc4d56dc7,0xfc631b7a,21080314b51e132c,70579269b51e132c,4,0;1;2;3,51;5f;91;7d
601,-10,14,64,5,fault,01010100,97a66c684a97921a868e5decce5edf00,0x686ca697,0x1a92974a,0xec5d8e86,0x00df5ece,4b17930003071160,97a66c6803071160,4,0;1;2;3,dc;b1;ff;68
