trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
348,-10,14,64,5,fault,ee33698d,329aaa970eaffa2ef8d452bc92e71f42,0x97aa9a32,0x2efaaf0e,0xbc52d4f8,0x421fe792,ec94738fc4a53337,329aaa97c4a53337,4,0;1;2;3,de;0e;d9;18
349,-10,14,64,5,fault,e99a6673,aec61d1997352751d028746651742ab5,0x191dc6ae,0x51273597,0x667428d0,0xb52a7451,f8ae4462f9fe5e22,aec61d19f9fe5e22,4,0;1;2;3,56;68;59;7b
350,-10,14,64,5,fault,4576e905,b3921cf6855d18659afbe38e67904f7d,0xf61c92b3,0x65185d85,0x8ee3fb9a,0x7d4f9067,4066e160742de5f3,b3921cf6742de5f3,4,0;1;2;3,f3;f4;fd;96
351,-10,14,64,5,fault,80531bab,ffad225a8534e9a763542bb476f99c7c,0x5a22adff,0xa7e93485,0xb42b5463,0x7c9cf976,8463938f94ea1047,ffad225a94ea1047,4,0;1;2;3,7b;ce;b1;d5
352,-10,14,64,5,fault,0efb6061,47b38f8ac1baba70807de1bffd870a63,0x8a8fb347,0x70babac1,0xbfe17d80,0x630a87fd,cf796a01cb714bd9,47b38f8acb714bd9,4,0;1;2;3,88;ca;e5;8b
353,-10,14,64,5,fault,706aceca,6360bfdfce7e84d16693960eaa2b7ad2,0xdfbf6063,0xd1847ece,0x0e969366,0xd27a2baa,fa40ce1a7658e616,6360bfdf7658e616,4,0;1;2;3,99;20;71;c5
354,-10,14,64,5,fault,4330990f,d7b7871544ec37bd85b1c547c654ac9c,0x1587b7d7,0xbd37ec44,0x47c5b185,0x9cac54c6,0774bd9304359d1b,d7b7871504359d1b,4,0;1;2;3,d0;c3;3a;86
355,-10,14,64,5,fault,d75bd4c2,202824c5ce9215657f17127c4dab69fc,0xc5242820,0x651592ce,0x7c12177f,0xfc69ab4d,9bd9d5a6b961e426,202824c5b961e426,4,0;1;2;3,bb;f1;f1;63
356,-10,14,64,5,fault,9e3aaa27,4feff623cc19ec21dcc4f8fe421aa774,0x23f6ef4f,0x21ec19cc,0xfef8c4dc,0x74a71a42,de220e075cf41405,4feff6235cf41405,4,0;1;2;3,91;cd;f8;24
357,-10,14,64,5,fault,7744f716,085f41a1439ea8fa76a820f21f665d66,0xa1415f08,0xfaa89e43,0xf220a876,0x665d661f,7442ff743d829664,085f41a13d829664,4,0;1;2;3,7c;1d;be;d5
358,-10,14,64,5,fault,dbbb22e8,645cd0084b9c3210f8a06d09dcc84e08,0x08d05c64,0x10329c4b,0x096da0f8,0x084ec8dc,933320e8b77302e8,645cd008b77302e8,4,0;1;2;3,f7;6f;f0;e0
359,-10,14,64,5,fault,32192b1c,78f68e9233622d4776d8bfd75f41fb45,0x928ef678,0x472d6233,0xd7bfd876,0x45fb415f,2159025928c902c9,78f68e9228c902c9,4,0;1;2;3,59;af;8c;cb
360,-10,14,64,5,fault,ea97b372,532d1dd92e9dbcf0e376853a482ce825,0xd91d2d53,0xf0bc9d2e,0x3a8576e3,0x25e82c48,e29b1b52cb8b3a5b,532d1dd9cb8b3a5b,4,0;1;2;3,b1;b6;06;8b
361,-10,14,64,5,fault,1a1faf09,23b4b50e54c6ac5172fd2a5893d0336e,0x0eb5b423,0x51acc654,0x582afd72,0x6e33d093,0adf8f496bff965f,23b4b50e6bff965f,4,0;1;2;3,29;6b;3a;47
362,-10,14,64,5,fault,c331d60e,270c3479ce44131e2de976bfc89415f7,0x79340c27,0x1e1344ce,0xbf76e92d,0xf71594c8,0b35c718ea7de458,270c3479ea7de458,4,0;1;2;3,2c;39;f3;61
363,-10,14,64,5,fault,50879e86,4b816ad4e43a65e1ae8c50c400ec5052,0xd46a814b,0xe1653ae4,0xc4508cae,0x5250ec00,50afdec6fe8fded2,4b816ad4fe8fded2,4,0;1;2;3,1b;2e;b4;12
364,-10,14,64,5,fault,96b43789,ecd655db0a17ea04100003c5edb002f0,0xdb55d6ec,0x04ea170a,0xc5030010,0xf002b0ed,9ea435897a24349c,ecd655db7a24349c,4,0;1;2;3,72;72;60;52
365,-10,14,64,5,fault,0c1474f7,cb581c278624edc5d5ca6e8ece2e8d31,0x271c58cb,0xc5ed2486,0x8e6ecad5,0x318d2ece,8a30f9f683541854,cb581c2783541854,4,0;1;2;3,41;68;e5;d1
366,-10,14,64,5,fault,b7ec2a0e,28ce71a9db752c6cd1963e1f527ac30d,0xa971ce28,0x6c2c75db,0x1f3e96d1,0x0dc37a52,e59c2a0266347702,28ce71a966347702,4,0;1;2;3,cd;52;5b;ab
367,-10,14,64,5,fault,4e391548,b6533c4fa89510d134d7b7d2434512a2,0x4f3c53b6,0xd11095a8,0xd2b7d734,0xa2124543,4e3c05c858be21d8,b6533c4f58be21d8,4,0;1;2;3,f8;6f;39;87
368,-10,14,64,5,fault,da2b5a47,93518f4b68b62c2dce120197f320a100,0x4b8f5193,0x2d2cb668,0x970112ce,0x00a120f3,ba0b7a478329da41,93518f4b8329da41,4,0;1;2;3,29;5a;f5;0c
369,-10,14,64,5,fault,b7e101c2,71b952185f758a904c30700717468c1f,0x1852b971,0x908a755f,0x0770304c,0x1f8c4617,a0a589d2aae151da,71b95218aae151da,4,0;1;2;3,d1;1c;db;ca
370,-10,14,64,5,fault,18e187d5,a9f5034ad4f9913490d131cd9189e0ab,0x4a03f5a9,0x3491f9d4,0xcd31d190,0xabe08991,886807f589609793,a9f5034a89609793,4,0;1;2;3,21;9d;04;bf
371,-10,14,64,5,fault,0741d8b0,f967f16e5e2a093d3963385982f81e72,0x6ef167f9,0x3d092a5e,0x59386339,0x721ef882,0569d080a660f083,f967f16ea660f083,4,0;1;2;3,fc;0e;21;ee
372,-10,14,64,5,fault,fa83b0ea,c2f7228e8df65dffa3b996bc43aa8225,0x8e22f7c2,0xff5df68d,0xbc96b9a3,0x2582aa43,fb21b0cfbb20a4de,c2f7228ebb20a4de,4,0;1;2;3,39;d6;92;41
373,-10,14,64,5,fault,1995927d,757a3142fef5bf1eb63fb994ecd74e7a,0x42317a75,0x1ebff5fe,0x94b93fb6,0x7a4ed7ec,f5409c67ffc81a2b,757a3142ffc81a2b,4,0;1;2;3,80;3a;ad;25
374,-10,14,64,5,fault,8e9a2958,1d19c3a7f36b876714dd0e4e09ebcf9b,0xa7c3191d,0x67876bf3,0x4e0edd14,0x9bcfeb09,8ff1ae5b83c3ee9b,1d19c3a783c3ee9b,4,0;1;2;3,92;e8;6d;fc
375,-10,14,64,5,fault,457bad5d,b37766e2a7aafd303bb89e56aa2fa213,0xe26677b3,0x30fdaaa7,0x569eb83b,0x13a22faa,e7510d4df7c4150d,b37766e2f7c4150d,4,0;1;2;3,54;26;6b;af
376,-10,14,64,5,fault,8f2ee396,0fff8ec542e20b051590cb3cc80cfe6b,0xc58eff0f,0x050be242,0x3ccb9015,0x6bfe0cc8,cf2ee9978232ecd7,0fff8ec58232ecd7,4,0;1;2;3,c0;d1;67;52
377,-10,14,64,5,fault,1b6a6021,3af53d79c4a0c6220345fd262b8f170d,0x793df53a,0x22c6a0c4,0x26fd4503,0x0d178f2b,1bea662133aa8c2a,3af53d7933aa8c2a,4,0;1;2;3,21;1f;5b;58
378,-10,14,64,5,fault,2c27a991,3f56b56421e17539ebb445a24846531e,0x64b5563f,0x3975e121,0xa245b4eb,0x1e534648,2c67f8892ed5f895,3f56b5642ed5f895,4,0;1;2;3,13;31;4d;ed
379,-10,14,64,5,fault,30eefa1a,740c6ff83122626780d0ffaeef3d50db,0xf86f0c74,0x67622231,0xaeffd080,0xdb503def,11ceba5954e2b74c,740c6ff854e2b74c,4,0;1;2;3,65;c2;d5;a1
380,-10,14,64,5,fault,cf9ff92d,0793fbe7c17fc87cae729786b34c2c7a,0xe7fb9307,0x7cc87fc1,0x869772ae,0x7a2c4cb3,4ed3f1554affc2cd,0793fbe74affc2cd,4,0;1;2;3,49;40;0a;b2
381,-10,14,64,5,fault,c77f886d,50edbdaee6acaebf5dad5572940e3058,0xaebded50,0xbfaeace6,0x7255ad5d,0x58300e94,4373a875c372a975,50edbdaec372a975,4,0;1;2;3,13;9e;15;db
382,-10,14,64,5,fault,e4d67252,256ea371a2ee3637283bcf6c75d63094,0x71a36e25,0x3736eea2,0x6ccf3b28,0x9430d675,c4104246c190d706,256ea371c190d706,4,0;1;2;3,e1;7e;e1;37
383,-10,14,64,5,fault,e762f87a,bdb87bdc850000d64d5c89f9f75e8bc4,0xdc7bb8bd,0xd6000085,0xf9895c4d,0xc48b5ef7,6262f8be5a62fab6,bdb87bdc5a62fab6,4,0;1;2;3,df;da;83;62
384,-10,14,64,5,fault,4434825e,c091f91a07d0fc5d04080a21962a4c45,0x1af991c0,0x5dfcd007,0x210a0804,0x454c2a96,4234ce1bc034ca5f,c091f91ac034ca5f,4,0;1;2;3,82;a5;37;01
385,-10,14,64,5,fault,bb147994,e650c7dd467592e2f628d936bf5e5f1d,0xddc750e6,0xe2927546,0x36d928f6,0x1d5f5ebf,bd406b94bd646fbf,e650c7ddbd646fbf,4,0;1;2;3,5b;10;ac;49
386,-10,14,64,5,fault,971256d5,44e4db10c7088f8a6d09e991626c01d8,0x10dbe444,0x8a8f08c7,0x91e9096d,0xd8016c62,d51a575dd67e1755,44e4db10d67e1755,4,0;1;2;3,91;fe;8c;4d
387,-10,14,64,5,fault,bf6d13ba,43446fbc05041797aa9ebe7845d2ed83,0xbc6f4443,0x97170405,0x78be9eaa,0x83edd245,ba6d1639fc2d4612,43446fbcfc2d4612,4,0;1;2;3,f9;29;79;85
388,-10,14,64,5,fault,d78b3677,de374a23a4fbadfd5b9e1a144201721d,0x234a37de,0xfdadfba4,0x141a9e5b,0x1d720142,d78a166acf067662,de374a23cf067662,4,0;1;2;3,09;bd;5c;49
389,-10,14,64,5,fault,6dcc2efe,1a2b8f64385374f32bb56375a9103845,0x648f2b1a,0xf3745338,0x7563b52b,0x453810a9,45dc1ebf47fc45af,1a2b8f6447fc45af,4,0;1;2;3,5f;f7;91;db
390,-10,14,64,5,fault,dbcb9b03,7546d4e7810fac3254b1ecb44e52f8b9,0xe7d44675,0x32ac0f81,0xb4ecb154,0xb9f8524e,dbc93333cb882336,7546d4e7cb882336,4,0;1;2;3,ae;8f;e7;d4
391,-10,14,64,5,fault,2b05322d,5d9289cb3cab96ce940cc8676d5c9300,0xcb89925d,0xce96ab3c,0x67c80c94,0x00935c6d,070da02d661dbb28,5d9289cb661dbb28,4,0;1;2;3,5a;9f;29;e6
392,-10,14,64,5,fault,393f974c,983e3c430c0b99333e28f9288295b512,0x433c3e98,0x33990b0c,0x28f9283e,0x12b59582,393e065ead0b026e,983e3c43ad0b026e,3,0;2;3,a1;3a;1d
393,-10,14,64,5,fault,8820c637,7124a14893a65917798be200c4d13a4d,0x48a12471,0x1759a693,0x00e28b79,0x4d3ad1c4,08a0de32a8a2067f,7124a148a8a2067f,4,0;1;2;3,79;84;7f;7a
394,-10,14,64,5,fault,0600cbd1,38a2c3230795e9245f784a2a831f70c2,0x23c3a238,0x24e99507,0x2a4a785f,0xc2701f83,0515abd1193281d1,38a2c323193281d1,4,0;1;2;3,3d;b7;68;f2
395,-10,14,64,5,fault,7229f4c9,a775b5634f8343e3164696ed75946926,0x63b575a7,0xe343834f,0xed964616,0x26699475,37a9b5eb577b436b,a775b563577b436b,3,0;1;3,90;dc;88
396,-10,14,64,5,fault,a84fc3ae,134b8170b6fb8ae4877373abdbcca59d,0x70814b13,0xe48afbb6,0xab737387,0x9da5ccdb,3a87432a3e37413e,134b81703e37413e,4,0;1;2;3,29;cc;c2;5a
397,-10,14,64,5,fault,95cc565f,07834bf2fdba8e5b74f6f597bb685497,0xf24b8307,0x5b8ebafd,0x97f5f674,0x975468bb,2ce4524ce6fcd34c,07834bf2e6fcd34c,4,0;1;2;3,2b;67;19;be
398,-10,14,64,5,fault,63927a95,c40916b6be784533496e0916ae4568da,0xb61609c4,0x334578be,0x16096e49,0xda6845ae,cdd23a87aff37b03,c40916b6aff37b03,4,0;1;2;3,09;db;2c;31
399,-10,14,64,5,fault,bbb801e5,a4dceda0462be44c524ef4a78640b7ad,0xa0eddca4,0x4ce42b46,0xa7f44e52,0xadb74086,bdb8a5e97dbea4e1,a4dceda07dbea4e1,4,0;1;2;3,19;64;48;49
400,-10,14,64,5,fault,a6884344,2f94a87172b6b9f99671fe0e237cbc08,0x71a8942f,0xf9b9b672,0x0efe7196,0x08bc7c23,84bcfb4c91bcfb4c,2f94a87191bcfb4c,4,0;1;2;3,ab;28;53;3d
401,-10,14,64,5,fault,ebce774f,faf9debfb7ff517a2a7f83145bc316ed,0xbfdef9fa,0x7a51ffb7,0x14837f2a,0xed16c35b,f80d6727b909e2e6,faf9debfb909e2e6,4,0;1;2;3,02;f4;b9;98
402,-10,14,64,5,fault,9a4e51d7,66d5e66c1fac229a082a31e4d26a18fd,0x6ce6d566,0x9a22ac1f,0xe4312a08,0xfd186ad2,8866514fd026515f,66d5e66cd026515f,4,0;1;2;3,ee;b3;b7;23
403,-10,14,64,5,fault,45b6cfd0,17d0b1941e94d8da841fc5b04c096b6b,0x94b1d017,0xdad8941e,0xb0c51f84,0x6b6b094c,49b6879a41b2afd0,17d0b19441b2afd0,4,0;1;2;3,5e;66;36;0e
404,-10,14,64,5,fault,743a103a,57042d0649d99539649af92ba5414886,0x062d0457,0x3995d949,0x2bf99a64,0x864841a5,757b103a75a2a017,57042d0675a2a017,4,0;1;2;3,22;7f;3d;3c
405,-10,14,64,5,fault,65a8fc00,ef6866b5275656b65e37e05a548993db,0xb56668ef,0xb6565627,0x5ae0375e,0xdb938954,61a8ee926996de93,ef6866b56996de93,4,0;1;2;3,8e;c0;88;27
406,-10,14,64,5,fault,5e4dc71d,38efd57b8f8ab7ddf643bebe9fd98f27,0x7bd5ef38,0xddb78a8f,0xbebe43f6,0x278fd99f,d1c54018f0c56098,38efd57bf0c56098,4,0;1;2;3,e9;2a;95;63
407,-10,14,64,5,fault,8ad287d2,2bccf19711514156f103cce3318d6d1b,0x97f1cc2b,0x56415111,0xe3cc03f1,0x1b6d8d31,9bd3c6c09b5f6600,2bccf1979b5f6600,4,0;1;2;3,b0;1f;37;57
408,-10,14,64,5,fault,832766d1,b0032b3759bc925f664209808699edd5,0x372b03b0,0x5f92bc59,0x80094266,0xd5ed9986,83bfe684632446c4,b0032b37632446c4,4,0;1;2;3,33;bc;cd;b3
409,-10,14,64,5,fault,7f7a5c99,33855d536c5e34386ff0b399322fea13,0x535d8533,0x38345e6c,0x99b3f06f,0x13ea2f32,5f747c8902af3583,33855d5302af3583,4,0;1;2;3,6c;f1;21;da
410,-10,14,64,5,fault,1cc5529d,d8043b6215c03e2d36f2a52dc74de4fb,0x623b04d8,0x2d3ec015,0x2da5f236,0xfbe44dc7,198576b4d80177f2,d8043b62d80177f2,4,0;1;2;3,c1;81;4d;d6
411,-10,14,64,5,fault,3872aebe,0eb251e2b253e7da2493db3d03ae8370,0xe251b20e,0xdae753b2,0x3ddb9324,0x7083ae03,3a702dee1e513de6,0eb251e21e513de6,4,0;1;2;3,34;c2;7c;0c
412,-10,14,64,5,fault,859c449c,bc1c0eedbd041dbbd99860b692f9b3f8,0xed0e1cbc,0xbb1d04bd,0xb66098d9,0xf8b3f992,159c5524149c4662,bc1c0eed149c4662,4,0;1;2;3,a9;80;5b;c9
413,-10,14,64,5,fault,63d632de,8d481c749ddc1dc553edfa53cacb7049,0x741c488d,0xc51ddc9d,0x53faed53,0x4970cbca,eb1e229ffb1a228f,8d481c74fb1a228f,4,0;1;2;3,66;56;3e;eb
414,-10,14,64,5,fault,da67c20c,80e05d78d4e0b93151ee70feeabe02b7,0x785de080,0x31b9e0d4,0xfe70ee51,0xb702beea,1ac7c23d0ac7a274,80e05d780ac7a274,4,0;1;2;3,9a;27;9f;45
415,-10,14,64,5,fault,a21b82d5,3d30ec6219ceb99b9f746e2fbf93acde,0x62ec303d,0x9bb9ce19,0x2f6e749f,0xdeac93bf,bb992a4f9b7f6abe,3d30ec629b7f6abe,4,0;1;2;3,86;a9;c6;2d
416,-10,14,64,5,fault,2b21eff4,7c6fac856cbef4af95623f84a5f30dd0,0x85ac6f7c,0xaff4be6c,0x843f6295,0xd00df3a5,0f93eb741f02fb74,7c6fac851f02fb74,4,0;1;2;3,73;fc;47;f1
417,-10,14,64,5,fault,d76eb39b,3f66ae17ec76e1648f5a352ab26eae6e,0x17ae663f,0x64e176ec,0x2a355a8f,0x6eae6eb2,770813ff661818bf,3f66ae17661818bf,4,0;1;2;3,48;6e;bd;e8
418,-10,14,64,5,fault,422798b5,937658e0f5dc42d84f392fdef68dac6a,0xe0587693,0xd842dcf5,0xde2f394f,0x6aac8df6,b6ab98fd960b9acd,937658e0960b9acd,4,0;1;2;3,25;dd;c0;1d
419,-10,14,64,5,fault,e6df5210,655ec89ed4f7360e124f48c5b44b55ff,0x9ec85e65,0x0e36f7d4,0xc5484f12,0xff554bb4,729c461ed29c5a0e,655ec89ed29c5a0e,4,0;1;2;3,17;c2;8e;80
420,-10,14,64,5,fault,25687490,e733b676fbf459f974abb10ed413cffe,0x76b633e7,0xf959f4fb,0x0eb1ab74,0xfecf13d4,f5783d68f5f853e8,e733b676f5f853e8,4,0;1;2;3,12;4b;8b;1e
421,-10,14,64,5,fault,974cc720,c8340b838b46bd86d4cdf2fba9647abb,0x830b34c8,0x86bd468b,0xfbf2cdd4,0xbb7a64a9,1e08ffa25f287fa2,c8340b835f287fa2,4,0;1;2;3,d6;3c;f4;21
422,-10,14,64,5,fault,8dc1a0e3,1ac07a2ec3320adee1fd3fe8f4ab6a67,0x2e7ac01a,0xde0a32c3,0xe83ffde1,0x676aabf4,4de3aaa55cb1fa25,1ac07a2e5cb1fa25,4,0;1;2;3,57;23;d0;8b
423,-10,14,64,5,fault,4f1498ce,c06f8941cf0ae5165adbe18406d995f3,0x41896fc0,0x16e50acf,0x84e1db5a,0xf395d906,491c1ddc451c798b,c06f8941451c798b,4,0;1;2;3,89;73;94;9d
424,-10,14,64,5,fault,465f0ded,5e93052d996e09fadc9d588da79efafb,0x2d05935e,0xfa096e99,0x8d589ddc,0xfbfa9ea7,c751051784500541,5e93052d84500541,3,0;1;3,99;c2;3a
425,-10,14,64,5,fault,f45e3819,24f5c88a2099fe5cd9660df9d093e787,0x8ac8f524,0x5cfe9920,0xf90d66d9,0x87e793d0,f4cfde1df4abfc4b,24f5c88af4abfc4b,4,0;1;2;3,d0;3a;16;97
426,-10,14,64,5,fault,37e95eee,fd9b8103b5bb664dd4f6dea68b489953,0x03819bfd,0x4d66bbb5,0xa6def6d4,0x5399488b,b6e15eaffec119eb,fd9b8103fec119eb,4,0;1;2;3,4b;7a;df;ac
427,-10,14,64,5,fault,17e0d48a,a3e2bbcdb764ed902c2dcb1b6b03647c,0xcdbbe2a3,0x90ed64b7,0x1bcb2d2c,0x7c64036b,34e0b09a30e6b6df,a3e2bbcd30e6b6df,4,0;1;2;3,97;02;0b;57
428,-10,14,64,5,fault,267e89b9,cbb8484a70035ca2dc023e1dee804be6,0x4a48b8cb,0xa25c0370,0x1d3e02dc,0xe64b80ee,467ec11b74fcd5f3,cbb8484a74fcd5f3,4,0;1;2;3,8d;c6;89;51
429,-10,14,64,5,fault,7ce956a5,34da145ad1d17c7fee16bc64cfc19086,0x5a14da34,0x7f7cd1d1,0x64bc16ee,0x8690c1cf,bd2846a39c2b6e83,34da145a9c2b6e83,4,0;1;2;3,89;f2;52;f9
430,-10,14,64,5,fault,c3ad73aa,16e3d8fa8b021901dcfc63e831a4dd2b,0xfad8e316,0x0119028b,0xe863fcdc,0x2bdda431,c2ad6aab4fedea68,16e3d8fa4fedea68,4,0;1;2;3,d4;4e;b2;51
431,-10,14,64,5,fault,314c5a36,00d3fe279b2e3b12bda3f94d22acb823,0x27fed300,0x123b2e9b,0x4df9a3bd,0x23b8ac22,33606234a86d2310,00d3fe27a86d2310,4,0;1;2;3,33;b3;9c;13
432,-10,14,64,5,fault,2202242a,c5cee1291842dc47f1e34e841ffc3c71,0x29e1cec5,0x47dc4218,0x844ee3f1,0x713cfc1f,3a42386bf64e080f,c5cee129f64e080f,4,0;1;2;3,ff;8c;d9;42
433,-10,14,64,5,fault,d614dceb,b941b5076ea98b52f0bdab6193f71ffb,0x07b541b9,0x528ba96e,0x61abbdf0,0xfb1ff793,d4b5d7b997fde3a9,b941b50797fde3a9,4,0;1;2;3,6d;f4;62;be
434,-10,14,64,5,fault,a5f45539,5dc996fa1ce5e32b3268962ac7f838f3,0xfa96c95d,0x2be3e51c,0x2a966832,0xf338f8c7,a114751ae01451cb,5dc996fae01451cb,4,0;1;2;3,fc;dd;e3;e0
435,-10,14,64,5,fault,327ee6d6,27d648435570e074ee6056a4eb66d545,0x4348d627,0x74e07055,0xa45660ee,0x45d566eb,731e26927318a6b3,27d648437318a6b3,4,0;1;2;3,54;c8;6e;d1
436,-10,14,64,5,fault,3a4fdd0c,21aca1155a7eb65fc968e939e39b2089,0x15a1ac21,0x5fb67e5a,0x39e968c9,0x89209be3,7855fd055287fc05,21aca1155287fc05,4,0;1;2;3,59;f9;5c;10
437,-10,14,64,5,fault,308814d6,d4e355ba37d8b1a7920c866f2c361b76,0xba55e3d4,0xa7b1d837,0x6f860c92,0x761b362c,149805f0b6a281e9,d4e355bab6a281e9,4,0;1;2;3,c0;7b;50;4a
438,-10,14,64,5,fault,038b5f88,5134291156911f46c6d8f5ff24721039,0x11293451,0x461f9156,0xfff5d8c6,0x39107224,079b4f88053b6bce,51342911053b6bce,4,0;1;2;3,56;af;66;99
439,-10,14,64,5,fault,dc763b96,f679ae93c272b5a2b0b3a5def7c66556,0x93ae79f6,0xa2b572c2,0xdea5b3b0,0x5665c6f7,1e341e941a351e94,f679ae931a351e94,4,0;1;2;3,e8;4d;b0;07
440,-10,14,64,5,fault,43de4e9a,0885af509216d86505fb2a2a628b0e1c,0x50af8508,0x65d81692,0x2a2afb05,0x1c0e8b62,41dc469e43cc62aa,0885af5043cc62aa,4,0;1;2;3,49;59;e9;ce
441,-10,14,64,5,fault,a3618d11,728f2b04f0bb036bf805a520da2f900d,0x042b8f72,0x6b03bbf0,0x20a505f8,0x0d902fda,734a8d18716aad35,728f2b04716aad35,4,0;1;2;3,01;c5;a6;1c
442,-10,14,64,5,fault,d61ff96f,9dbf36cbacfec4aca4fb9c7201c21889,0xcb36bf9d,0xacc4feac,0x729cfba4,0x8918c201,d6ddf9e7f7dc7984,9dbf36cbf7dc7984,4,0;1;2;3,4b;62;cf;2c
443,-10,14,64,5,fault,5b451734,aad625a28233373fa43e4016c7f1b160,0xa225d6aa,0x3f373382,0x16403ea4,0x60b1f1c7,d9742614f9b13600,aad625a2f9b13600,4,0;1;2;3,73;a2;03;b6
444,-10,14,64,5,fault,a5ae401e,ffba29bf8e0d54d7062f04822fdd8e0b,0xbf29baff,0xd7540d8e,0x82042f06,0x0b8edd2f,aba3441d8a114c15,ffba29bf8a114c15,4,0;1;2;3,54;19;6d;a2
445,-10,14,64,5,fault,7769a657,b1e996e5b14d674ca0e59a8351bb5391,0xe596e9b1,0x4c674db1,0x839ae5a0,0x9153bb51,6660e55766642457,b1e996e566642457,4,0;1;2;3,d7;89;73;b2
446,-10,14,64,5,fault,391ae3f2,7b07e563e969ddf06f8ca1c6338ab698,0x63e5077b,0xf0dd69e9,0xc6a18c6f,0x98b68a33,1812776208146770,7b07e56308146770,4,0;1;2;3,63;15;92;01
447,-10,14,64,5,fault,4d96b9c6,8d4a80a8991e26cf71e75ca5f6dba947,0xa8804a8d,0xcf261e99,0xa55ce771,0x47a9dbf6,dd8c9981d9983de3,8d4a80a8d9983de3,4,0;1;2;3,50;c6;19;29
448,-10,14,64,5,fault,8b33cee5,8aef41ae7e212f730142fb854b97c4dd,0xae41ef8a,0x732f217e,0x85fb4201,0xddc4974b,c132cab481f6e4ec,8aef41ae81f6e4ec,4,0;1;2;3,4b;dd;8b;1a
449,-10,14,64,5,fault,2eb9a8ea,2577c8adcdcbe0f3618a46c5082529c9,0xadc87725,0xf3e0cbcd,0xc5468a61,0xc9292508,26b8882b4e14a027,2577c8ad4e14a027,4,0;1;2;3,03;cf;40;86
450,-10,14,64,5,fault,94525222,351f965d268b172326e1042eba2e5ab5,0x5d961f35,0x23178b26,0x2e04e126,0xb55a2eba,b6584003a6dc4019,351f965da6dc4019,4,0;1;2;3,83;47;d6;5e
451,-10,14,64,5,fault,4acc3b45,e75ef2726faff9d146fe7272da30ec59,0x72f25ee7,0xd1f9af6f,0x7272fe46,0x59ec30da,00ecd314882cd937,e75ef272882cd937,4,0;1;2;3,e7;b2;21;66
452,-10,14,64,5,fault,65557be4,8cb193c068639f2de4ba1e9e5f03c966,0xc093b18c,0x2d9f6368,0x9e1ebae4,0x66c9035f,2d56f2c08dc6f628,8cb193c08dc6f628,3,0;1;2,a1;e7;61
453,-10,14,64,5,fault,c1fcd424,0a26e55a40250306dde7e9d1bb82cc19,0x5ae5260a,0x06032540,0xd1e9e7dd,0x19cc82bb,c1fcd42483fdf06c,0a26e55a83fdf06c,4,0;1;2;3,cb;da;31;7e
454,-10,14,64,5,fault,36c3613c,342ca6bcaa2459c6359a38a47849b4df,0xbca62c34,0xc65924aa,0xa4389a35,0xdfb44978,1ec371fa12c3fd80,342ca6bc12c3fd80,4,0;1;2;3,2a;ef;d7;46
455,-10,14,64,5,fault,38a6bb6e,d91842bacb25bd9dd7ca50c92e4ba87d,0xba4218d9,0x9dbd25cb,0xc950cad7,0x7da84b2e,32a7137322a6eb57,d91842ba22a6eb57,4,0;1;2;3,eb;bf;51;c9
456,-10,14,64,5,fault,e14ba7ae,516daa221e3bf9dee4c9743f292abe3d,0x22aa6d51,0xdef93b1e,0x3f74c9e4,0x3dbe2a29,e9611fb2a4235db2,516daa22a4235db2,4,0;1;2;3,b8;0c;b5;90
457,-10,14,64,5,fault,d43a4d8a,98fac8f07619a7c4986be3d3aca1dbb4,0xf0c8fa98,0xc4a71976,0xd3e36b98,0xb4dba1ac,f03bce0ed4f9e62a,98fac8f0d4f9e62a,4,0;1;2;3,68;c1;06;fe
458,-10,14,64,5,fault,3788aac2,a2113583efa1358c22dc0a781aa35e29,0x833511a2,0x8c35a1ef,0x780adc22,0x295ea31a,3d29beca3519becb,a21135833519becb,4,0;1;2;3,9f;38;8b;49
459,-10,14,64,5,fault,94a2cde4,a985d11c88c141c5d8250539084736b9,0x1cd185a9,0xc541c188,0x390525d8,0xb9364708,9ce3cd659ca3dde5,a985d11c9ca3dde5,4,0;1;2;3,35;66;1c;79
460,-10,14,64,5,fault,e46da946,4dc88370e67b73e53a39d4bdd158635f,0x7083c84d,0xe5737be6,0xbdd4393a,0x5f6358d1,2435ca038f147a83,4dc883708f147a83,4,0;1;2;3,69;fd;49;73
461,-10,14,64,5,fault,ce23c1f9,6975d5ef5b0da8efc5201a0340f5fcb4,0xefd57569,0xefa80d5b,0x031a20c5,0xb4fcf540,8e26695d8e760d5d,6975d5ef8e760d5d,4,0;1;2;3,e7;53;bc;b2
462,-10,14,64,5,fault,b7544ca0,1397c84b6b2e976fa28fbc6501d6a9a9,0x4bc89713,0x6f972e6b,0x65bc8fa2,0xa9a9d601,b652cd89964bd88d,1397c84b964bd88d,4,0;1;2;3,a5;c5;05;c2
463,-10,14,64,5,fault,f4f45e6b,2451d5e96e2a26516facf4c128295523,0xe9d55124,0x51262a6e,0xc1f4ac6f,0x23552928,dcdc5a6a9eddfbca,2451d5e99eddfbca,4,0;1;2;3,f8;8d;8f;83
